EmployeeID,Branch,Tenure,Salary,Department,JobSatisfaction,WorkLifeBalance,CommuteDistance,MaritalStatus,Education,PerformanceRating,TrainingHours,OverTime,NumProjects,YearsSincePromotion,EnvironmentSatisfaction,ChurnLikelihood,ChurnLikelihood_
526,Scranton,14.0,53500.0,IT Support,3.0,3.5,Medium,Divorced,High School,3.6666666666666665,40.0,True,4.0,6.0,2.0,Highly Likely to Churn,1
527,Chicago,5.0,57000.0,Marketing,5.0,4.0,Short,Married,Bachelor,3.333333333333333,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
528,Philadelphia,1.0,65500.0,Accounting,4.0,3.0,Medium,Single,Bachelor,3.333333333333333,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
529,Seattle,9.0,60500.0,Public Relations,2.0,4.0,Short,Married,Bachelor,3.6666666666666665,36.0,False,4.0,0.0,3.0,Moderately Likely to Churn,2
530,Boston,9.0,54500.0,IT Support,1.0,4.0,Long,Married,High School,3.333333333333333,80.0,False,4.0,3.0,2.0,Highly Likely to Churn,1
531,Chicago,7.0,69000.0,Accounting,3.0,3.5,Long,Single,Bachelor,2.333333333333333,12.0,True,3.0,0.0,1.0,Highly Likely to Churn,1
532,Chicago,9.0,62500.0,Legal,4.0,3.6094536807681097,Long,Divorced,Bachelor,4.908175797046646,18.717819563505863,True,4.340873140995655,1.0,2.6973431546189026,Moderately Likely to Churn,2
533,Seattle,8.0,57500.0,Sales,4.0,3.5,Long,Single,High School,3.333333333333333,56.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
534,New York,3.0,70000.0,Research and Development,4.0,4.0,Long,Married,Bachelor,3.333333333333333,24.0,True,2.0,0.0,4.0,Slightly Likely to Churn,3
535,New York,5.0,74000.0,Sales,3.0,3.5,Long,Single,Bachelor,3.333333333333333,6.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
536,Dallas,4.0,66000.0,Marketing,2.0,4.5,Medium,Divorced,Bachelor,3.6666666666666665,6.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
537,San Francisco,9.0,61000.0,Procurement,3.0,3.5,Medium,Divorced,Bachelor,4.333333333333333,12.0,True,5.0,2.0,3.0,Moderately Likely to Churn,2
538,Atlanta,4.0,71000.0,Sales,3.0,3.0617214748480976,Short,Single,Master,3.012119187388565,24.32014284692986,True,2.459315049030032,0.0,2.516362462586704,Highly Likely to Churn,1
539,Denver,10.0,66500.0,Marketing,3.0,4.231299304060358,Long,Single,Bachelor,3.889683585405231,11.74950893195945,True,2.5297335668875505,2.0,1.5366092926643335,Highly Likely to Churn,1
540,New York,11.0,73000.0,Sales,4.0,3.5,Medium,Married,High School,3.6666666666666665,64.0,True,5.0,1.0,3.0,Moderately Likely to Churn,2
541,Denver,5.0,54000.0,Administration,1.0,2.5,Short,Married,Bachelor,3.0,30.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
542,Chicago,9.0,64000.0,Customer Service,5.0,3.5,Short,Married,Bachelor,3.6666666666666665,30.0,False,5.0,1.0,3.0,Moderately Likely to Churn,2
543,New York,5.0,61000.0,Quality Assurance,4.0,3.0,Short,Divorced,Bachelor,3.0,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
544,Boston,16.0,63500.0,Quality Assurance,3.0,3.5,Short,Married,High School,3.6666666666666665,96.0,True,3.0,2.0,3.0,Moderately Likely to Churn,2
545,Los Angeles,4.0,64500.0,Human Resources,1.0,3.5,Long,Married,Bachelor,3.333333333333333,30.0,True,0.0,0.0,3.0,Moderately Likely to Churn,2
546,Seattle,5.0,73000.0,Accounting,5.0,4.0,Medium,Married,Master,3.333333333333333,36.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
547,Chicago,5.0,66000.0,Quality Assurance,4.0,3.5,Long,Married,Bachelor,3.6666666666666665,12.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
548,Chicago,3.0,64000.0,Sales,5.0,2.991769732878176,Short,Married,Bachelor,2.982973104394775,30.582338553688576,True,3.420268466553008,0.0,3.584804556876429,Moderately Likely to Churn,2
549,New York,4.0,67500.0,IT Support,5.0,2.734140385417529,Long,Single,Bachelor,2.7662803257000395,23.944341416340944,True,3.80854279559363,0.0,1.5239272530138936,Highly Likely to Churn,1
550,Philadelphia,4.0,63500.0,Customer Service,3.0,4.0,Medium,Single,Bachelor,3.6666666666666665,18.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
551,Philadelphia,18.0,77500.0,Product Management,2.0,4.199543995751577,Short,Divorced,Bachelor,4.1137257732422965,30.940224670988552,True,3.616033966095334,5.0,1.4171765639229417,Highly Likely to Churn,1
552,Philadelphia,6.0,60500.0,Marketing,4.0,4.0,Short,Divorced,Bachelor,3.333333333333333,12.0,True,3.0,0.0,1.0,Highly Likely to Churn,1
553,Chicago,3.0,55000.0,Legal,4.0,4.0,Short,Married,High School,4.0,32.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
554,Chicago,8.0,65000.0,Accounting,3.0,3.749282167269019,Short,Married,High School,3.257361763339542,88.48811950493999,True,2.8812095960833104,1.0,2.8646981815159265,Highly Likely to Churn,1
555,Dallas,2.0,56000.0,Quality Assurance,3.0,4.0,Medium,Married,Bachelor,3.6666666666666665,24.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
556,New York,4.0,63000.0,IT Support,5.0,4.0,Medium,Single,Bachelor,3.363191745340679,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
557,Atlanta,9.0,63500.0,Procurement,4.0,3.5,Medium,Married,Master,3.0,30.0,True,3.0,0.0,1.0,Highly Likely to Churn,1
558,New York,10.0,72500.0,Quality Assurance,3.0,4.0,Medium,Single,High School,3.0,48.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
559,Philadelphia,8.0,65000.0,Marketing,4.0,4.0,Short,Married,Bachelor,3.6666666666666665,12.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
560,Seattle,6.0,75000.0,Sales,2.0,3.0,Long,Married,Bachelor,3.0,18.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
561,Atlanta,3.0,58000.0,Accounting,5.0,4.0,Long,Married,High School,3.333333333333333,40.0,True,3.0,0.0,3.0,Highly Likely to Churn,1
562,Seattle,8.0,66500.0,Customer Service,2.0,4.0,Short,Divorced,Bachelor,3.333333333333333,30.0,True,0.0,1.0,4.0,Moderately Likely to Churn,2
563,New York,5.0,66500.0,Product Management,3.0,4.0,Medium,Married,Bachelor,4.0,24.0,True,4.0,0.0,4.0,Moderately Likely to Churn,2
564,Atlanta,12.0,81500.0,Public Relations,2.0,4.0,Medium,Married,Bachelor,3.333333333333333,24.0,True,3.0,1.0,3.0,Highly Likely to Churn,1
565,Miami,11.0,59500.0,Public Relations,1.0,4.5,Short,Married,High School,3.6666666666666665,32.0,True,4.0,3.0,2.0,Highly Likely to Churn,1
566,New York,10.0,69000.0,IT Support,4.0,4.0,Medium,Divorced,Master,3.6666666666666665,30.0,True,4.0,4.0,3.0,Moderately Likely to Churn,2
567,Chicago,13.0,67000.0,IT Support,5.0,3.0,Long,Married,Bachelor,3.6666666666666665,12.0,False,4.0,2.0,2.0,Highly Likely to Churn,1
568,Los Angeles,10.0,67500.0,Research and Development,5.0,4.072036384484818,Medium,Divorced,High School,3.906081862050073,79.67694671481121,True,4.320890451990205,2.0,1.8867752035679703,Highly Likely to Churn,1
569,Philadelphia,19.0,91000.0,Sales,2.0,3.5,Long,Single,Bachelor,3.6666666666666665,12.0,True,4.0,9.0,3.0,Moderately Likely to Churn,2
570,Dallas,7.0,61000.0,Customer Service,3.0,3.0,Long,Married,Bachelor,2.6666666666666665,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
571,Philadelphia,4.0,57500.0,Marketing,4.0,3.0,Short,Married,High School,3.333333333333333,72.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
572,Los Angeles,2.0,61000.0,Sales,3.0,4.0,Long,Married,Bachelor,3.6666666666666665,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
573,Boston,1.0,59500.0,Accounting,2.0,4.0,Long,Married,High School,3.6666666666666665,64.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
574,Atlanta,3.0,62500.0,Legal,3.0,3.0,Short,Single,Bachelor,3.0,18.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
575,Boston,3.0,54500.0,Human Resources,4.0,4.5,Medium,Divorced,Bachelor,4.0,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
576,Boston,4.0,70000.0,Legal,2.0,4.0,Long,Single,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
577,Boston,5.0,64000.0,Procurement,4.0,4.0,Medium,Divorced,Bachelor,3.333333333333333,24.0,True,0.0,0.0,2.0,Highly Likely to Churn,1
578,Atlanta,20.0,76500.0,Public Relations,5.0,4.5,Short,Married,High School,3.6666666666666665,80.0,True,3.0,10.0,3.0,Highly Likely to Churn,1
579,Boston,14.0,65500.0,Administration,3.0,3.348779419840621,Medium,Married,Bachelor,4.046868118404338,18.211989656091323,True,3.926451430185325,5.0,2.5145239105777764,Moderately Likely to Churn,2
580,Philadelphia,11.0,69500.0,Procurement,3.0,4.0,Short,Married,Bachelor,3.6666666666666665,18.0,True,4.0,4.0,3.0,Moderately Likely to Churn,2
581,Denver,14.0,57500.0,Administration,5.0,4.268599319467835,Medium,Married,High School,4.04265552529516,30.0,True,5.096738163484319,3.0,3.253694786109841,Highly Likely to Churn,1
582,Los Angeles,7.0,77500.0,Sales,3.0,4.0,Short,Married,Bachelor,3.6666666666666665,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
583,Miami,10.0,58000.0,Quality Assurance,2.0,4.0,Medium,Married,Bachelor,4.0,18.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
584,Miami,9.0,72500.0,Accounting,4.0,4.0,Short,Married,Bachelor,3.6666666666666665,24.0,True,4.0,3.0,2.0,Highly Likely to Churn,1
585,Denver,4.0,53500.0,Accounting,5.0,4.0,Medium,Single,Bachelor,3.0,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
586,Miami,7.0,53000.0,Human Resources,4.0,4.0,Long,Married,High School,3.0,30.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
587,Boston,3.0,58000.0,Research and Development,4.0,4.0,Medium,Married,High School,3.0,80.0,True,2.0,0.0,1.0,Highly Likely to Churn,1
588,Boston,9.0,69000.0,Public Relations,1.0,3.0,Long,Single,Bachelor,3.333333333333333,24.0,True,4.0,2.0,4.0,Moderately Likely to Churn,2
589,Boston,9.0,76000.0,Sales,4.0,4.0,Short,Married,Bachelor,4.0,12.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
590,Chicago,8.0,71500.0,Sales,3.0,3.0,Long,Married,Bachelor,4.0,12.0,True,5.0,2.0,3.0,Moderately Likely to Churn,2
591,Philadelphia,12.0,72500.0,Procurement,5.0,3.5,Short,Single,Bachelor,3.0,12.0,True,4.0,3.0,2.0,Highly Likely to Churn,1
592,Seattle,8.0,56000.0,Customer Service,4.0,4.5,Long,Divorced,High School,4.333333333333333,48.0,True,3.0,1.0,3.0,Moderately Likely to Churn,2
593,Los Angeles,4.0,66000.0,Marketing,4.0,4.0,Short,Married,Master,4.0,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
594,Denver,10.0,72500.0,Marketing,3.0,4.0,Long,Married,Bachelor,3.6666666666666665,30.0,True,0.0,2.0,2.0,Highly Likely to Churn,1
595,Scranton,7.0,55000.0,Administration,4.0,4.5,Short,Married,Bachelor,3.6666666666666665,30.0,True,0.0,1.0,2.0,Highly Likely to Churn,1
596,Dallas,5.0,67500.0,Product Management,3.0,4.5,Long,Married,High School,3.6666666666666665,80.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
597,Scranton,22.0,82500.0,Marketing,3.0,3.5,Medium,Divorced,Bachelor,3.0,12.0,True,3.0,3.0,3.0,Moderately Likely to Churn,2
598,Boston,1.0,58500.0,Research and Development,5.0,3.5,Short,Single,Bachelor,3.6666666666666665,30.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
599,Los Angeles,6.0,73000.0,Marketing,3.0,4.0,Long,Single,Bachelor,3.333333333333333,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
600,Scranton,10.0,58500.0,Operations,4.0,4.0,Long,Married,Bachelor,4.0,30.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
601,Scranton,9.0,50500.0,Marketing,2.0,3.5,Long,Married,High School,3.333333333333333,96.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
602,Chicago,6.0,57500.0,Customer Service,4.0,4.0,Medium,Married,Bachelor,3.333333333333333,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
603,Boston,10.0,84000.0,Facilities Management,4.0,4.0,Short,Married,Master,3.333333333333333,12.0,True,3.0,1.0,3.0,Moderately Likely to Churn,2
604,Chicago,2.0,53000.0,Customer Service,4.0,4.0,Medium,Divorced,High School,3.6666666666666665,56.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
605,Scranton,16.0,78000.0,Sales,5.0,4.5,Short,Divorced,Bachelor,3.333333333333333,12.0,True,3.0,9.0,2.0,Highly Likely to Churn,1
606,Boston,12.0,64000.0,Operations,3.0,4.0,Short,Married,High School,3.6666666666666665,48.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
607,Scranton,5.0,50500.0,Quality Assurance,3.0,4.0,Long,Divorced,Bachelor,4.0,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
608,New York,7.0,78000.0,Accounting,2.0,3.5,Medium,Single,Bachelor,3.6666666666666665,18.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
609,Scranton,6.0,61500.0,Marketing,3.0,4.0,Medium,Married,High School,3.6666666666666665,48.0,True,4.0,0.0,4.0,Moderately Likely to Churn,2
610,Boston,4.0,70000.0,Marketing,2.0,3.0,Medium,Married,High School,2.6666666666666665,88.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
611,Los Angeles,6.0,70500.0,Research and Development,3.0,4.0,Medium,Divorced,High School,3.333333333333333,40.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
612,Boston,10.0,63500.0,Operations,3.0,3.0,Medium,Married,High School,3.0,32.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
613,Scranton,7.0,50500.0,Accounting,4.0,4.5,Medium,Married,Bachelor,4.0,24.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
614,Los Angeles,6.0,77000.0,Accounting,1.0,2.0,Long,Single,Bachelor,3.0,36.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
615,Philadelphia,4.0,59000.0,Public Relations,2.0,3.5,Long,Single,Bachelor,3.333333333333333,36.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
616,Scranton,4.0,56000.0,Quality Assurance,3.0,3.5,Medium,Divorced,Bachelor,4.0,18.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
617,Los Angeles,2.0,70000.0,Sales,5.0,3.5,Medium,Divorced,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
618,Boston,1.0,57500.0,Customer Service,4.0,3.5,Medium,Single,High School,3.333333333333333,80.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
619,Boston,12.0,63500.0,Facilities Management,3.0,3.5,Short,Divorced,High School,3.6666666666666665,48.0,True,0.0,3.0,2.0,Highly Likely to Churn,1
620,Boston,9.0,86000.0,Sales,5.0,3.5,Medium,Single,Master,2.6666666666666665,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
621,Seattle,11.0,69500.0,Marketing,5.0,4.5,Short,Divorced,Bachelor,4.0,12.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
622,Atlanta,5.0,70500.0,Sales,3.0,4.0,Short,Married,Bachelor,4.0,6.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
623,Dallas,10.0,67500.0,Facilities Management,2.0,4.0,Short,Married,Bachelor,4.0,6.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
624,Miami,9.0,63000.0,Administration,4.0,3.5,Medium,Married,Bachelor,3.0,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
625,Los Angeles,13.0,69000.0,Customer Service,4.0,5.0,Long,Married,High School,4.0,80.0,False,4.0,2.0,3.0,Moderately Likely to Churn,2
626,Boston,10.0,66500.0,Operations,3.0,4.0,Short,Single,High School,3.333333333333333,30.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
627,Scranton,4.0,57500.0,Public Relations,5.0,4.0,Long,Married,High School,3.6666666666666665,72.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
628,Boston,9.0,70500.0,Procurement,2.0,4.0,Long,Married,Bachelor,4.0,30.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
629,Miami,11.0,66500.0,Legal,3.0,3.0,Medium,Single,High School,3.333333333333333,96.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
630,New York,3.0,64000.0,Legal,4.0,4.079655242855192,Long,Single,Bachelor,2.598118625750768,23.319071649216426,True,4.039203712981638,0.0,2.653980142894854,Moderately Likely to Churn,2
631,Miami,5.0,66500.0,Product Management,5.0,4.0,Short,Married,Bachelor,3.333333333333333,12.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
632,Boston,5.0,59500.0,Accounting,4.0,4.5,Long,Married,High School,4.0,40.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
633,San Francisco,7.0,73000.0,Product Management,5.0,3.5,Long,Divorced,Bachelor,4.0,12.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
634,San Francisco,8.0,67500.0,Marketing,4.0,4.0,Medium,Divorced,High School,3.6666666666666665,32.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
635,Denver,10.0,72500.0,Sales,2.0,4.5,Medium,Married,Bachelor,4.0,30.0,True,4.0,2.0,3.0,Highly Likely to Churn,1
636,New York,4.0,63000.0,Marketing,5.0,4.5,Medium,Divorced,Bachelor,4.333333333333333,24.0,True,4.0,0.0,4.0,Slightly Likely to Churn,3
637,Los Angeles,1.0,68500.0,Sales,4.0,4.0,Medium,Divorced,High School,3.333333333333333,40.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
638,San Francisco,8.0,66500.0,Research and Development,3.0,4.0,Short,Married,High School,3.6666666666666665,88.0,True,5.0,2.0,3.0,Moderately Likely to Churn,2
639,Miami,8.0,55000.0,Human Resources,1.0,4.0,Medium,Single,High School,3.0,72.0,True,0.0,1.0,3.0,Highly Likely to Churn,1
640,Scranton,6.0,55000.0,Procurement,1.0,4.0,Long,Married,Bachelor,3.6666666666666665,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
641,Dallas,7.0,67000.0,Marketing,4.0,4.5,Medium,Married,Bachelor,4.333333333333333,30.0,True,5.0,0.0,3.0,Moderately Likely to Churn,2
642,Miami,5.0,55500.0,Administration,5.0,4.0,Medium,Married,Bachelor,4.0,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
643,Denver,9.0,69500.0,Product Management,3.0,4.0,Medium,Single,Bachelor,3.333333333333333,30.0,True,3.0,3.0,1.0,Highly Likely to Churn,1
644,Chicago,10.0,64000.0,Human Resources,3.0,3.5,Short,Divorced,Bachelor,3.333333333333333,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
645,Dallas,9.0,60000.0,Quality Assurance,4.0,4.5,Medium,Divorced,High School,3.333333333333333,56.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
646,Scranton,4.0,58000.0,Product Management,3.0,4.277739238417162,Long,Married,Bachelor,3.9891903219094496,11.64688158951846,True,3.918991988162869,0.0,1.9739497408392397,Highly Likely to Churn,1
647,Scranton,14.0,67000.0,Customer Service,4.0,3.5,Long,Married,Master,3.333333333333333,12.0,True,4.0,3.0,3.0,Moderately Likely to Churn,2
648,Philadelphia,1.0,55500.0,Customer Service,3.0,3.5,Medium,Single,Bachelor,2.6666666666666665,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
649,Scranton,8.0,57500.0,Accounting,2.0,3.5,Long,Married,High School,3.6666666666666665,72.0,True,0.0,2.0,3.0,Moderately Likely to Churn,2
650,Boston,6.0,57500.0,Customer Service,3.0,4.0,Long,Married,High School,3.6666666666666665,72.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
651,Los Angeles,6.0,61000.0,Administration,3.0,3.0,Medium,Single,Bachelor,3.0,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
652,Los Angeles,9.0,67500.0,Research and Development,4.0,4.5,Short,Married,High School,4.0,64.0,True,3.0,3.0,3.0,Moderately Likely to Churn,2
653,Chicago,4.0,64500.0,Customer Service,3.0,4.5,Long,Married,Bachelor,3.6666666666666665,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
654,Scranton,2.0,47000.0,Research and Development,4.0,3.5,Short,Single,High School,3.0,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
655,New York,5.0,66000.0,Human Resources,4.0,4.5,Short,Divorced,Bachelor,3.333333333333333,24.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
656,Boston,3.0,59500.0,Customer Service,4.0,4.0,Medium,Divorced,High School,3.333333333333333,48.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
657,Los Angeles,14.0,82500.0,Customer Service,3.0,3.5,Medium,Single,Master,3.333333333333333,24.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
658,San Francisco,2.0,63500.0,Marketing,4.0,4.0,Long,Married,Bachelor,3.333333333333333,36.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
659,Dallas,5.0,63000.0,Accounting,4.0,4.5,Medium,Married,Bachelor,3.0,12.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
660,Philadelphia,9.0,66500.0,Product Management,4.0,4.0,Short,Single,High School,3.333333333333333,64.0,False,3.0,0.0,3.0,Moderately Likely to Churn,2
661,Seattle,4.0,60000.0,Customer Service,3.0,3.5,Medium,Married,Bachelor,3.333333333333333,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
662,Los Angeles,2.0,74500.0,IT Support,4.0,4.5,Long,Married,Master,3.333333333333333,30.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
663,Scranton,4.0,53500.0,Human Resources,3.0,3.5,Medium,Married,Bachelor,3.0,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
664,Philadelphia,10.0,71500.0,Sales,3.0,3.0,Long,Single,Bachelor,3.333333333333333,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
665,New York,7.0,62500.0,Customer Service,2.0,4.5,Medium,Married,High School,3.6666666666666665,48.0,True,5.0,0.0,3.0,Moderately Likely to Churn,2
666,Miami,7.0,56500.0,IT Support,3.0,4.0,Medium,Single,Bachelor,4.0,36.0,True,5.0,1.0,2.7804985786920717,Highly Likely to Churn,1
667,New York,6.0,74000.0,Product Management,3.0,4.0,Short,Married,High School,3.0,88.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
668,Philadelphia,5.0,76000.0,Legal,4.0,2.5,Medium,Single,Bachelor,3.333333333333333,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
669,Scranton,7.0,54500.0,Customer Service,5.0,4.0,Short,Single,Bachelor,4.0,30.0,True,4.0,1.0,2.7804985786920717,Moderately Likely to Churn,2
670,Seattle,4.0,60000.0,Accounting,3.0,3.5,Medium,Single,Bachelor,3.333333333333333,12.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
671,Los Angeles,6.0,65000.0,Administration,3.0,4.0,Short,Married,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
672,Philadelphia,3.0,75500.0,Public Relations,5.0,4.5,Long,Divorced,Bachelor,4.333333333333333,30.0,True,0.0,0.0,2.0,Highly Likely to Churn,1
673,Philadelphia,5.0,68000.0,Legal,3.0,3.5,Long,Married,Master,3.333333333333333,30.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
674,Seattle,6.0,59000.0,Customer Service,4.0,3.5103908807216126,Medium,Married,High School,2.650891969327191,32.507931969387606,True,3.5137000483419767,0.0,2.1038285050747487,Highly Likely to Churn,1
675,Scranton,11.0,70500.0,Sales,2.0,3.336763980777054,Medium,Single,Bachelor,3.041031991738231,30.357908780990734,True,4.550291280129516,3.0,3.457843050333413,Moderately Likely to Churn,2
676,Atlanta,15.0,73000.0,Legal,3.0,3.5,Long,Single,Bachelor,3.0,30.0,True,3.0,7.0,2.7804985786920717,Highly Likely to Churn,1
